date,Open,High,Low,Close,Volume,Close_Time,Quote_asset_volume,Number_of_trades,Taker_buy_base,Taker_buy_quote
2020-11-25 07:13:00,19215.67000000,19222.38000000,19187.63000000,19192.00000000,53.27406100,1606306439999,1023109.76185259,1217,19.49798300,374532.44167729
2020-11-25 07:14:00,19192.00000000,19195.10000000,19152.33000000,19163.88000000,94.62135100,1606306499999,1814487.29504843,2356,38.06263900,729830.46723614
2020-11-25 07:15:00,19163.88000000,19196.65000000,19161.11000000,19196.27000000,65.29351800,1606306559999,1252114.90212529,1833,41.74887100,800595.46675813
2020-11-25 07:16:00,19196.27000000,19196.65000000,19173.99000000,19181.40000000,56.05160200,1606306619999,1075379.78497565,1279,21.38330800,410197.49143875
2020-11-25 07:17:00,19181.40000000,19210.99000000,19181.39000000,19199.73000000,66.19713100,1606306679999,1270880.95396456,1378,47.05058500,903216.56948700
2020-11-25 07:18:00,19199.73000000,19225.83000000,19199.46000000,19206.49000000,75.41540500,1606306739999,1449223.55527897,969,36.27938100,697078.30755787
2020-11-25 07:19:00,19206.49000000,19222.61000000,19206.32000000,19219.58000000,48.95044800,1606306799999,940536.43295548,1090,35.35908600,679382.84397208
2020-11-25 07:20:00,19219.57000000,19219.98000000,19209.38000000,19212.18000000,26.66979300,1606306859999,512450.67004854,973,9.11932900,175240.29058142
2020-11-25 07:21:00,19211.70000000,19214.34000000,19200.00000000,19207.56000000,47.04813300,1606306919999,903587.03248300,1124,17.29069200,332063.77756782
2020-11-25 07:22:00,19207.56000000,19230.76000000,19205.50000000,19228.95000000,99.20970800,1606306979999,1906433.65394226,959,49.73973000,955761.90348688
2020-11-25 07:23:00,19228.95000000,19238.29000000,19213.23000000,19215.51000000,39.77828900,1606307039999,764658.46263816,1193,15.48347600,297677.42518344
2020-11-25 07:24:00,19215.51000000,19224.48000000,19194.61000000,19197.32000000,48.13874000,1606307099999,924831.67851950,1199,22.68356700,435809.03358613
2020-11-25 07:25:00,19197.32000000,19202.03000000,19185.56000000,19185.56000000,54.86484100,1606307159999,1053168.02091787,1196,22.86244800,438845.74765597
2020-11-25 07:26:00,19185.01000000,19200.25000000,19176.01000000,19200.25000000,32.14128700,1606307219999,616691.23478290,1228,19.35417800,371387.96097224
2020-11-25 07:27:00,19200.25000000,19225.18000000,19200.25000000,19219.83000000,45.13677600,1606307279999,867375.10193402,1217,27.75276900,533307.54562758
2020-11-25 07:28:00,19219.83000000,19222.67000000,19213.55000000,19222.65000000,42.62189300,1606307339999,819053.85511133,741,21.17595700,406921.87736817
2020-11-25 07:29:00,19222.65000000,19235.91000000,19222.64000000,19229.20000000,29.48239300,1606307399999,566912.75618379,1124,15.93285700,306375.51369708
2020-11-25 07:30:00,19229.20000000,19231.00000000,19197.82000000,19205.74000000,72.39962800,1606307459999,1390978.26578859,1084,53.19845700,1022065.04047084
2020-11-25 07:31:00,19206.74000000,19219.00000000,19199.00000000,19215.39000000,44.91669700,1606307519999,862700.39959144,992,22.49393000,431990.34145693
2020-11-25 07:32:00,19215.40000000,19232.23000000,19215.40000000,19226.29000000,75.98028400,1606307579999,1460902.49747119,1191,33.33198200,640843.69743328
2020-11-25 07:33:00,19226.29000000,19248.46000000,19226.29000000,19247.15000000,52.73006300,1606307639999,1014467.83732929,1174,24.89740600,478957.54984597
2020-11-25 07:34:00,19247.15000000,19256.00000000,19230.64000000,19242.35000000,54.52840200,1606307699999,1049430.38920023,1110,26.68481500,513545.75410206
2020-11-25 07:35:00,19241.69000000,19252.77000000,19233.04000000,19233.05000000,54.49672700,1606307759999,1048826.91015755,1402,33.02145800,635507.10490917
2020-11-25 07:36:00,19233.04000000,19242.40000000,19223.15000000,19232.16000000,42.25558700,1606307819999,812711.80402112,1052,19.69225200,378704.70391393
2020-11-25 07:37:00,19232.17000000,19250.00000000,19224.51000000,19249.02000000,78.53135000,1606307879999,1510666.62359962,953,53.41918300,1027648.82007078
2020-11-25 07:38:00,19249.02000000,19251.34000000,19220.64000000,19224.71000000,57.63926600,1606307939999,1108952.64373991,978,20.35858300,391641.98170337
2020-11-25 07:39:00,19224.71000000,19245.50000000,19224.71000000,19238.00000000,45.46465200,1606307999999,874441.69765228,1015,29.16598400,560973.52025843
2020-11-25 07:40:00,19238.01000000,19238.42000000,19221.24000000,19226.46000000,44.06398400,1606308059999,847376.66512831,785,19.15938200,368424.00699473
2020-11-25 07:41:00,19226.47000000,19226.47000000,19217.60000000,19218.45000000,45.54395100,1606308119999,875428.00043454,940,30.43960400,585092.69316926
2020-11-25 07:42:00,19218.45000000,19239.78000000,19211.52000000,19239.78000000,40.90527500,1606308179999,786670.97523711,914,15.34949000,295118.42524177
2020-11-25 07:43:00,19239.78000000,19255.90000000,19238.99000000,19247.83000000,47.56087900,1606308239999,915437.40011903,1029,33.27280200,640416.88817437
2020-11-25 07:44:00,19247.84000000,19257.81000000,19247.83000000,19255.87000000,38.70590500,1606308299999,745238.53448748,1074,22.59401200,435018.65524808
2020-11-25 07:45:00,19255.88000000,19255.88000000,19247.91000000,19249.85000000,31.68662500,1606308359999,610076.96115722,681,14.51054900,279367.61618460
2020-11-25 07:46:00,19249.85000000,19255.83000000,19231.51000000,19255.39000000,28.83616600,1606308419999,554841.02549887,760,18.66086700,359044.86702611
2020-11-25 07:47:00,19255.39000000,19255.83000000,19241.89000000,19253.92000000,42.52894900,1606308479999,818668.85095437,1324,24.54325800,472432.01538942
2020-11-25 07:48:00,19253.92000000,19255.00000000,19241.78000000,19242.76000000,31.42372700,1606308539999,604829.32244962,938,13.15786000,253257.36292237
2020-11-25 07:49:00,19242.76000000,19260.69000000,19242.75000000,19256.33000000,53.43329900,1606308599999,1028859.71984382,1209,30.08435900,579259.76412153
2020-11-25 07:50:00,19256.32000000,19270.00000000,19251.16000000,19268.77000000,40.12153000,1606308659999,772948.91193810,1005,19.38613100,373471.75274927
2020-11-25 07:51:00,19268.77000000,19270.00000000,19258.95000000,19269.99000000,66.68751100,1606308719999,1284794.85458917,1249,41.79098700,805135.32022862
2020-11-25 07:52:00,19270.00000000,19283.64000000,19269.99000000,19279.27000000,57.58785000,1606308779999,1110017.27126256,1227,32.45200700,625542.06601920
2020-11-25 07:53:00,19279.27000000,19289.98000000,19279.27000000,19288.47000000,46.61542200,1606308839999,898958.25729303,1456,19.31675900,372500.86429143
2020-11-25 07:54:00,19288.47000000,19307.76000000,19288.47000000,19306.64000000,121.53718100,1606308899999,2345807.40099658,1718,78.11665100,1507693.20501244
2020-11-25 07:55:00,19306.64000000,19315.00000000,19302.87000000,19305.01000000,62.25071400,1606308959999,1202024.19479809,1380,30.27636800,584608.63149029
2020-11-25 07:56:00,19305.01000000,19307.75000000,19292.10000000,19302.62000000,60.32702300,1606309019999,1164369.66080093,1331,30.41005400,586943.68804396
2020-11-25 07:57:00,19302.62000000,19304.98000000,19296.41000000,19296.42000000,44.79758800,1606309079999,864676.01543563,1080,24.86133200,479874.35969181
2020-11-25 07:58:00,19296.42000000,19305.00000000,19294.64000000,19296.29000000,45.96555100,1606309139999,887091.89946670,935,24.81427200,478876.65786026
2020-11-25 07:59:00,19296.30000000,19303.09000000,19291.59000000,19291.59000000,98.70214300,1606309199999,1904736.88812811,967,39.84529200,768921.26962701
2020-11-25 08:00:00,19291.60000000,19291.60000000,19282.89000000,19282.90000000,34.11429400,1606309259999,657943.71293595,954,16.56850200,319546.65275967
2020-11-25 08:01:00,19282.90000000,19304.00000000,19275.83000000,19303.56000000,51.50539500,1606309319999,993733.77036907,1186,28.62191200,552207.61290338
2020-11-25 08:02:00,19303.56000000,19304.00000000,19283.65000000,19284.53000000,47.16841700,1606309379999,910032.21407320,1010,15.57330600,300530.01300524
2020-11-25 08:03:00,19284.52000000,19284.53000000,19273.19000000,19278.69000000,36.86715500,1606309439999,710688.42698601,796,20.09268400,387318.66410302
2020-11-25 08:04:00,19280.03000000,19280.03000000,19256.73000000,19256.73000000,38.22829800,1606309499999,736640.98551300,936,22.79737600,439285.39490845
2020-11-25 08:05:00,19256.72000000,19281.62000000,19256.72000000,19279.78000000,50.36093300,1606309559999,970466.05692513,1237,24.85812000,478984.02929620
2020-11-25 08:06:00,19279.79000000,19279.79000000,19263.36000000,19264.64000000,42.24000400,1606309619999,813868.58737214,775,16.06294300,309476.61273216
2020-11-25 08:07:00,19264.63000000,19270.00000000,19261.48000000,19265.03000000,39.31945500,1606309679999,757516.66184903,810,23.91162800,460662.14027352
2020-11-25 08:08:00,19265.04000000,19265.04000000,19250.15000000,19253.20000000,38.48235700,1606309739999,741144.64422614,865,13.26127000,255369.46267608
2020-11-25 08:09:00,19253.21000000,19259.49000000,19242.15000000,19248.43000000,65.60876900,1606309799999,1263041.18669025,995,32.02995600,616590.60215463
2020-11-25 08:10:00,19248.43000000,19248.43000000,19233.55000000,19233.55000000,73.10190900,1606309859999,1406463.68148330,1103,27.25178300,524332.96410691
2020-11-25 08:11:00,19233.55000000,19233.55000000,19203.00000000,19221.61000000,77.06190400,1606309919999,1480626.91364405,1563,30.87028900,593069.21142054
2020-11-25 08:12:00,19221.61000000,19230.73000000,19200.12000000,19204.45000000,52.31201300,1606309979999,1004922.91513573,1072,18.08487800,347412.11160431
2020-11-25 08:13:00,19204.45000000,19213.38000000,19176.62000000,19185.79000000,58.11779600,1606310039999,1115484.39209146,1338,27.95975100,536595.72466356
2020-11-25 08:14:00,19185.79000000,19209.97000000,19185.79000000,19204.02000000,44.58749000,1606310099999,856161.83817927,979,22.10631100,424457.53272477
2020-11-25 08:15:00,19204.02000000,19225.00000000,19203.18000000,19224.99000000,37.22506900,1606310159999,715243.44536632,941,26.38527900,506960.09895145
2020-11-25 08:16:00,19225.00000000,19225.00000000,19200.00000000,19219.11000000,45.69742300,1606310219999,877803.74114035,1082,28.10912400,539906.12545999
2020-11-25 08:17:00,19219.12000000,19230.00000000,19213.97000000,19213.98000000,45.98349600,1606310279999,883824.91435270,980,30.83349400,592591.36468237
2020-11-25 08:18:00,19213.98000000,19220.79000000,19198.71000000,19199.96000000,39.83759000,1606310339999,765332.14133324,640,19.88206100,381978.38591037
2020-11-25 08:19:00,19198.46000000,19200.00000000,19180.93000000,19183.80000000,62.39666900,1606310399999,1197524.93658866,876,28.03922100,538035.42408171
2020-11-25 08:20:00,19183.80000000,19202.63000000,19183.13000000,19202.63000000,49.68825500,1606310459999,953670.52759805,1039,26.26468800,504090.84189597
2020-11-25 08:21:00,19202.63000000,19210.48000000,19200.00000000,19203.44000000,33.73199800,1606310519999,647798.37411162,798,16.48906300,316643.25203348
2020-11-25 08:22:00,19203.43000000,19220.00000000,19200.01000000,19208.64000000,60.46298900,1606310579999,1161502.33697847,848,39.80539100,764656.06034493
2020-11-25 08:23:00,19208.64000000,19215.50000000,19201.00000000,19213.68000000,31.39691200,1606310639999,602981.64044298,776,18.23462400,350202.02328877
2020-11-25 08:24:00,19214.60000000,19221.09000000,19204.01000000,19204.01000000,51.42908100,1606310699999,988254.87734954,923,18.38211800,353226.54139661
2020-11-25 08:25:00,19204.01000000,19214.00000000,19200.00000000,19204.33000000,33.88195400,1606310759999,650703.39507940,778,20.20563600,388041.25287708
2020-11-25 08:26:00,19204.33000000,19222.92000000,19202.50000000,19222.26000000,52.03672300,1606310819999,999866.71341677,992,28.98629700,556938.55729094
2020-11-25 08:27:00,19222.26000000,19230.73000000,19213.82000000,19220.49000000,37.20035100,1606310879999,715134.23901514,960,17.74450200,341105.88491113
2020-11-25 08:28:00,19220.50000000,19228.53000000,19216.16000000,19223.40000000,27.64559100,1606310939999,531399.64802204,894,18.07832800,347495.04716876
2020-11-25 08:29:00,19223.40000000,19242.71000000,19223.37000000,19236.01000000,32.71827200,1606310999999,629358.23314889,775,12.83585600,246890.97203934
2020-11-25 08:30:00,19236.02000000,19242.90000000,19225.40000000,19239.35000000,43.41563200,1606311059999,835030.27890927,858,28.01226100,538729.11412851
2020-11-25 08:31:00,19239.35000000,19247.96000000,19231.61000000,19234.43000000,45.16034600,1606311119999,868890.94300083,947,26.17174900,503560.79753154
2020-11-25 08:32:00,19234.43000000,19250.00000000,19232.29000000,19248.03000000,41.01431000,1606311179999,789185.20910270,905,22.88054600,440284.41971194
2020-11-25 08:33:00,19248.02000000,19260.00000000,19246.31000000,19258.96000000,49.53193600,1606311239999,953688.07526848,1169,31.52841900,607046.32030918
2020-11-25 08:34:00,19258.96000000,19273.07000000,19258.95000000,19272.10000000,63.09716900,1606311299999,1215461.58222423,1261,39.59225600,762652.92842921
2020-11-25 08:35:00,19272.10000000,19274.61000000,19267.41000000,19270.28000000,37.21602300,1606311359999,717225.97268430,969,21.48929700,414138.72351083
2020-11-25 08:36:00,19270.27000000,19279.00000000,19267.42000000,19279.00000000,35.70124800,1606311419999,688126.38682358,860,21.89012500,421930.24997363
2020-11-25 08:37:00,19279.00000000,19285.50000000,19275.70000000,19285.50000000,25.99824600,1606311479999,501251.51500122,698,16.14313000,311245.13681376
2020-11-25 08:38:00,19285.49000000,19298.34000000,19285.49000000,19297.85000000,38.81292400,1606311539999,748809.93320854,1061,23.51594300,453670.24424287
2020-11-25 08:39:00,19297.86000000,19330.00000000,19294.01000000,19330.00000000,249.25805800,1606311599999,4814328.66507279,2059,199.94591000,3861900.78205249
2020-11-25 08:40:00,19330.00000000,19345.99000000,19329.99000000,19345.85000000,121.46692200,1606311659999,2349179.35769169,2490,80.72798100,1561271.99432618
2020-11-25 08:41:00,19345.85000000,19349.00000000,19312.44000000,19323.08000000,127.24919600,1606311719999,2459878.10411956,2026,63.64420400,1230189.42032016
2020-11-25 08:42:00,19323.09000000,19391.01000000,19323.09000000,19388.88000000,333.92340500,1606311779999,6466605.15475777,4274,241.61850800,4678963.62928363
2020-11-25 08:43:00,19388.88000000,19400.00000000,19353.21000000,19376.95000000,333.53478900,1606311839999,6466751.77647376,3652,198.35044300,3846156.57301674
2020-11-25 08:44:00,19376.95000000,19400.00000000,19375.10000000,19397.28000000,165.07391400,1606311899999,3201231.80756484,2599,114.91352400,2228560.46474410
2020-11-25 08:45:00,19397.28000000,19420.00000000,19388.35000000,19399.04000000,301.92194300,1606311959999,5858410.99205529,3885,223.36170100,4334099.38990087
2020-11-25 08:46:00,19397.01000000,19434.43000000,19388.97000000,19431.04000000,206.09328400,1606312019999,4002099.03080067,2853,146.90509800,2853044.18525902
2020-11-25 08:47:00,19431.04000000,19450.00000000,19425.00000000,19439.65000000,253.49416600,1606312079999,4928911.85867503,3614,153.66114100,2987972.00942174
2020-11-25 08:48:00,19439.65000000,19472.00000000,19438.48000000,19472.00000000,166.69336600,1606312139999,3243273.43903888,3249,104.23595100,2028140.80939684
2020-11-25 08:49:00,19471.99000000,19479.83000000,19450.00000000,19475.00000000,173.68407100,1606312199999,3381450.06468320,2598,115.17700600,2242566.56165181
2020-11-25 08:50:00,19475.00000000,19484.21000000,19441.03000000,19444.96000000,234.01902200,1606312259999,4556732.13999129,3230,144.44364300,2812909.58263041
2020-11-25 08:51:00,19444.95000000,19460.50000000,19316.00000000,19341.70000000,306.97419200,1606312319999,5948066.27954747,4983,123.76731500,2397364.70236456
2020-11-25 08:52:00,19341.76000000,19346.18000000,19171.15000000,19261.26000000,513.33319300,1606312379999,9875455.90460479,5824,241.65724000,4648630.67503047
2020-11-25 08:53:00,19261.26000000,19276.25000000,19200.00000000,19276.25000000,179.97171300,1606312439999,3461608.88084155,2963,114.34091500,2199267.82024793
2020-11-25 08:54:00,19271.47000000,19315.49000000,19261.20000000,19284.78000000,216.35098900,1606312499999,4173606.31347562,2438,100.05655000,1930088.95213944
2020-11-25 08:55:00,19285.48000000,19304.80000000,19229.42000000,19276.52000000,172.97122800,1606312559999,3331364.61012049,2975,80.50794200,1550513.29184768
2020-11-25 08:56:00,19274.09000000,19280.80000000,19220.01000000,19238.45000000,118.43629700,1606312619999,2279265.09855600,2448,43.59384500,839089.38241895
2020-11-25 08:57:00,19238.45000000,19238.45000000,19100.00000000,19100.00000000,308.30382200,1606312679999,5911552.73981427,4392,66.37983000,1273494.90001336
2020-11-25 08:58:00,19100.00000000,19183.03000000,19100.00000000,19176.32000000,301.71177600,1606312739999,5770642.42950440,3359,149.55283700,2860979.67621027
2020-11-25 08:59:00,19176.98000000,19226.24000000,19150.38000000,19198.55000000,154.46905900,1606312799999,2963399.57792856,2767,97.43741100,1869545.44020455
2020-11-25 09:00:00,19197.25000000,19207.38000000,19125.00000000,19132.39000000,126.44578900,1606312859999,2423615.89992661,2171,53.35827300,1022742.38057109
2020-11-25 09:01:00,19132.40000000,19222.00000000,19131.06000000,19221.99000000,142.55466000,1606312919999,2735881.95170331,2438,88.96167000,1707424.56789377
2020-11-25 09:02:00,19222.00000000,19222.41000000,19193.70000000,19216.03000000,84.04928400,1606312979999,1614946.91288000,1722,45.78486300,879785.19719267
2020-11-25 09:03:00,19216.04000000,19250.00000000,19202.14000000,19250.00000000,79.42561900,1606313039999,1527607.57679720,1556,48.57835500,934484.10358447
2020-11-25 09:04:00,19250.00000000,19295.00000000,19244.38000000,19263.00000000,143.48778200,1606313099999,2764852.81976055,2230,86.75154600,1671638.29314173
2020-11-25 09:05:00,19263.00000000,19263.01000000,19236.29000000,19260.73000000,78.93743200,1606313159999,1519758.08407755,1289,32.59699300,627499.78549885
2020-11-25 09:06:00,19260.74000000,19285.00000000,19260.73000000,19280.66000000,63.04000700,1606313219999,1214992.53022506,1304,23.82386500,459181.16865048
2020-11-25 09:07:00,19280.65000000,19314.17000000,19280.09000000,19300.00000000,86.72877500,1606313279999,1673720.23195345,1735,50.69668700,978342.60772311
2020-11-25 09:08:00,19300.00000000,19302.49000000,19251.00000000,19252.54000000,99.86732200,1606313339999,1925171.24408028,1501,37.33440600,719581.91137736
2020-11-25 09:09:00,19252.59000000,19272.34000000,19225.25000000,19270.99000000,71.39061000,1606313399999,1374305.75315270,1734,31.64901800,609301.08352526
2020-11-25 09:10:00,19270.99000000,19274.53000000,19250.51000000,19270.59000000,52.31477300,1606313459999,1007761.09055146,1159,25.03579900,482239.33543909
2020-11-25 09:11:00,19270.60000000,19270.60000000,19219.24000000,19222.94000000,57.68275000,1606313519999,1109912.66947580,1333,20.48877900,394158.61668904
2020-11-25 09:12:00,19223.91000000,19225.05000000,19180.00000000,19195.20000000,99.38359200,1606313579999,1908665.69545538,1479,31.50667600,605171.38994682
2020-11-25 09:13:00,19195.21000000,19195.21000000,19130.80000000,19165.00000000,123.59119200,1606313639999,2368305.39756334,2299,53.91572200,1033267.06808415
2020-11-25 09:14:00,19164.99000000,19200.00000000,19157.09000000,19178.71000000,104.12326000,1606313699999,1996458.90821891,1418,49.37883100,946850.32581391
2020-11-25 09:15:00,19178.72000000,19214.20000000,19157.82000000,19214.19000000,80.08498300,1606313759999,1535941.92051921,1454,45.96671900,881682.90773882
2020-11-25 09:16:00,19214.20000000,19219.34000000,19160.00000000,19163.23000000,92.55483300,1606313819999,1775718.39329544,1382,51.32483400,984405.29267275
2020-11-25 09:17:00,19163.23000000,19195.05000000,19140.01000000,19140.01000000,123.25208300,1606313879999,2362020.61604072,1620,36.45207100,698615.60178622
2020-11-25 09:18:00,19141.83000000,19178.88000000,19125.00000000,19169.99000000,111.68638100,1606313939999,2138391.01710969,1883,58.17231800,1113831.39645892
2020-11-25 09:19:00,19169.99000000,19176.63000000,19142.51000000,19175.46000000,59.50191400,1606313999999,1139837.14720198,1114,23.90776100,457942.69989942
2020-11-25 09:20:00,19175.46000000,19198.89000000,19175.46000000,19191.51000000,36.73959200,1606314059999,704968.61518712,1029,17.47677100,335326.98834350
2020-11-25 09:21:00,19191.50000000,19193.97000000,19165.53000000,19165.53000000,34.08313500,1606314119999,653609.56417223,744,12.14762100,232960.94758112
2020-11-25 09:22:00,19165.54000000,19176.63000000,19150.04000000,19176.63000000,44.70441800,1606314179999,856636.52743153,1161,15.87783700,304243.05615901
2020-11-25 09:23:00,19176.62000000,19215.61000000,19176.62000000,19199.79000000,61.15671200,1606314239999,1174134.75274095,1387,39.70322700,762226.12456883
2020-11-25 09:24:00,19199.78000000,19205.08000000,19155.11000000,19157.43000000,86.63032400,1606314299999,1661463.96730555,1270,33.55036400,643351.64012438
2020-11-25 09:25:00,19157.43000000,19173.48000000,19152.69000000,19173.44000000,38.13880200,1606314359999,730830.98094512,1031,16.66918600,319393.86540402
2020-11-25 09:26:00,19173.44000000,19194.00000000,19159.04000000,19167.92000000,62.60774500,1606314419999,1200866.12817606,1105,26.00818100,498822.67600363
2020-11-25 09:27:00,19167.91000000,19167.92000000,19132.08000000,19159.99000000,63.39606100,1606314479999,1213947.13299882,1253,20.46085800,391773.57826036
2020-11-25 09:28:00,19158.35000000,19166.66000000,19129.99000000,19129.99000000,73.39991400,1606314539999,1405207.27898632,1101,19.74438000,378035.99277837
2020-11-25 09:29:00,19129.99000000,19150.22000000,19129.94000000,19150.22000000,68.67966200,1606314599999,1314298.66371611,963,24.31631700,465345.63888256
2020-11-25 09:30:00,19150.22000000,19199.40000000,19150.22000000,19169.37000000,55.85894700,1606314659999,1071355.24059056,1228,31.67290200,607419.87328622
2020-11-25 09:31:00,19169.37000000,19197.56000000,19169.36000000,19178.08000000,52.92212800,1606314719999,1015208.09254445,919,33.51269600,642872.93949008
2020-11-25 09:32:00,19178.07000000,19187.70000000,19137.62000000,19137.77000000,34.54574800,1606314779999,661831.68236171,1070,11.82328600,226528.44430752
2020-11-25 09:33:00,19138.41000000,19166.62000000,19137.01000000,19148.65000000,100.66580100,1606314839999,1927637.09603260,1518,22.79723700,436584.58141087
2020-11-25 09:34:00,19148.64000000,19149.12000000,19128.53000000,19128.97000000,55.77132200,1606314899999,1067415.87602896,1278,23.03164700,440814.91274995
2020-11-25 09:35:00,19128.98000000,19183.54000000,19114.46000000,19183.54000000,102.07948200,1606314959999,1953950.97856760,1640,41.46215400,793716.02198971
2020-11-25 09:36:00,19183.54000000,19187.00000000,19163.40000000,19170.42000000,55.78606700,1606315019999,1069501.40351150,1003,26.09808500,500289.23485265
2020-11-25 09:37:00,19170.41000000,19188.88000000,19170.41000000,19186.25000000,55.99269700,1606315079999,1074165.08386857,1235,38.22835000,733395.40579112
2020-11-25 09:38:00,19185.75000000,19200.00000000,19181.07000000,19200.00000000,71.43644000,1606315139999,1370935.48370872,1163,46.25145300,887619.30219728
2020-11-25 09:39:00,19200.00000000,19212.10000000,19199.09000000,19205.00000000,70.18791800,1606315199999,1347919.69108027,1315,44.83518300,861005.97438548
2020-11-25 09:40:00,19205.00000000,19220.00000000,19200.00000000,19211.52000000,86.48356700,1606315259999,1661179.87553483,1033,30.32716800,582547.55076176
2020-11-25 09:41:00,19212.74000000,19220.00000000,19200.00000000,19200.00000000,34.41381000,1606315319999,661114.61217705,773,19.11136700,367184.53671008
2020-11-25 09:42:00,19200.01000000,19216.67000000,19200.00000000,19206.37000000,57.30767200,1606315379999,1100598.53343634,973,36.00559200,691449.80951084
2020-11-25 09:43:00,19206.38000000,19208.38000000,19200.00000000,19204.11000000,91.72563200,1606315439999,1761269.70398038,802,18.11291600,347811.65292218
2020-11-25 09:44:00,19204.10000000,19204.11000000,19188.34000000,19196.13000000,65.34486200,1606315499999,1254532.15556476,966,20.11024300,386081.54148080
2020-11-25 09:45:00,19196.14000000,19225.00000000,19193.51000000,19224.99000000,42.36995200,1606315559999,813883.80902081,1217,22.64813800,435064.06343243
2020-11-25 09:46:00,19225.00000000,19235.61000000,19223.98000000,19229.90000000,51.29902900,1606315619999,986494.69946120,953,23.85213200,458687.12046425
2020-11-25 09:47:00,19229.89000000,19235.73000000,19220.75000000,19229.63000000,42.42389400,1606315679999,815736.43508066,924,19.63192000,377487.98982316
2020-11-25 09:48:00,19229.63000000,19229.63000000,19209.17000000,19222.94000000,43.16252600,1606315739999,829665.61812979,1040,18.91648700,363607.98954216
2020-11-25 09:49:00,19222.94000000,19231.04000000,19221.03000000,19225.88000000,39.14377800,1606315799999,752617.94289913,667,12.06331200,231913.05609978
2020-11-25 09:50:00,19225.88000000,19230.75000000,19221.00000000,19222.96000000,33.44796200,1606315859999,643005.70224476,876,17.47696100,335957.92374298
2020-11-25 09:51:00,19222.96000000,19235.98000000,19221.00000000,19235.98000000,51.58714400,1606315919999,991788.33090460,743,13.32634900,256219.80697507
2020-11-25 09:52:00,19235.97000000,19241.90000000,19223.67000000,19238.46000000,46.58082500,1606315979999,895822.28485244,1102,26.39964500,507697.58710997
2020-11-25 09:53:00,19238.47000000,19254.23000000,19238.46000000,19243.45000000,53.64305600,1606316039999,1032353.86027985,1081,24.31426500,467942.98211762
2020-11-25 09:54:00,19243.99000000,19252.43000000,19237.15000000,19250.22000000,31.29902800,1606316099999,602300.00381498,971,13.05828100,251293.48355081
2020-11-25 09:55:00,19250.22000000,19250.23000000,19240.00000000,19244.99000000,50.10041700,1606316159999,964243.09831093,812,12.46658200,239893.23822647
2020-11-25 09:56:00,19245.00000000,19254.23000000,19227.24000000,19253.48000000,52.70294000,1606316219999,1014160.08902882,1031,22.86743400,440032.51638591
2020-11-25 09:57:00,19253.48000000,19272.49000000,19251.17000000,19272.49000000,69.86437100,1606316279999,1345627.95648530,1352,43.54256100,838675.80153371
